date,open,high,low,adj_close,volume,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns,returns_prc
2016-08-04,26.395,26.5,26.32,24.643095,109634800,2016,8,4,3,0,0,-1.7519050000000007,-7.109111091768305
2016-08-05,26.567499,26.9125,26.545,25.017851,162213600,2016,8,5,3,0,0,-1.5496480000000012,-6.194169115484784
2016-08-08,26.879999,27.092501,26.790001,25.225014,112148800,2016,8,8,3,0,0,-1.654985,-6.560888330924216
2016-08-09,27.057501,27.235001,27.002501,25.327435,105260800,2016,8,9,3,0,0,-1.7300659999999972,-6.830798302315245
2016-08-10,27.1775,27.225,26.940001,25.138891,96034000,2016,8,10,3,0,0,-2.0386089999999975,-8.10938318639433
2016-08-11,27.129999,27.2325,26.9625,25.122599,109938000,2016,8,11,3,0,0,-2.0074000000000005,-7.990415322873244
2016-08-12,26.945,27.110001,26.945,25.18079,74641600,2016,8,12,3,0,0,-1.764210000000002,-7.006174151009568
2016-08-15,27.035,27.385,27.02,25.483391,103472800,2016,8,15,3,0,0,-1.5516089999999991,-6.088706954266796
2016-08-16,27.407499,27.557501,27.3025,25.46011,135177600,2016,8,16,3,0,0,-1.9473890000000011,-7.6487847067432195
2016-08-17,27.275,27.342501,27.084999,25.422869,101424000,2016,8,17,3,0,0,-1.852131,-7.28529498381949
2016-08-18,27.307501,27.4,27.254999,25.390282,87938800,2016,8,18,3,0,0,-1.9172189999999993,-7.550995298122326
2016-08-19,27.192499,27.422501,27.09,25.455456,101472400,2016,8,19,3,0,0,-1.737043,-6.823853401015483
2016-08-22,27.215,27.275,26.9625,25.257608,103280800,2016,8,22,3,0,0,-1.9573919999999987,-7.749712482670562
2016-08-23,27.147499,27.33,27.1325,25.336739,85030800,2016,8,23,3,0,0,-1.8107599999999984,-7.146776070906356
2016-08-24,27.1425,27.1875,26.92,25.145874,94700400,2016,8,24,3,0,0,-1.9966259999999991,-7.940173405784182
2016-08-25,26.8475,26.969999,26.67,25.038799,100344800,2016,8,25,3,0,0,-1.8087009999999992,-7.223593272185296
2016-08-26,26.852501,26.987499,26.577499,24.892157,111065200,2016,8,26,3,0,0,-1.9603439999999992,-7.875348046374604
2016-08-29,26.655001,26.860001,26.5725,24.864225,99881200,2016,8,29,3,0,0,-1.7907759999999975,-7.202219252761738
2016-08-30,26.450001,26.625,26.375,24.673355,99455600,2016,8,30,3,0,0,-1.7766459999999995,-7.200666467936766
2016-08-31,26.415001,26.6425,26.41,24.696636,118649600,2016,8,31,3,0,1,-1.7183649999999986,-6.957890945147341
2016-09-01,26.535,26.700001,26.405001,24.843275,106806000,2016,9,1,3,1,0,-1.6917250000000017,-6.809589315418364
2016-09-02,26.924999,27.0,26.705,25.076044,107210000,2016,9,2,3,0,0,-1.8489550000000001,-7.373391911419522
2016-09-06,26.975,27.075001,26.877501,25.069061,107521600,2016,9,6,3,0,0,-1.905939,-7.602753848658312
2016-09-07,26.9575,27.190001,26.7675,25.222687,169457200,2016,9,7,3,0,0,-1.734812999999999,-6.877986473051023
2016-09-08,26.8125,26.817499,26.309999,24.561626,212008000,2016,9,8,3,0,0,-2.2508739999999996,-9.164189699818731
2016-09-09,26.16,26.43,25.782499,24.00531,186228000,2016,9,9,3,0,0,-2.1546899999999987,-8.97588908454004
2016-09-12,25.6625,26.43,25.6325,24.543009,181171200,2016,9,12,3,0,0,-1.119491,-4.561343721138676
2016-09-13,26.877501,27.1975,26.809999,25.127249,248704800,2016,9,13,3,0,0,-1.7502519999999997,-6.965553610743459
2016-09-14,27.182501,28.2575,27.15,26.016428,443554800,2016,9,14,3,0,0,-1.1660729999999973,-4.482064178833455
2016-09-15,28.465,28.932501,28.372499,26.90094,359934400,2016,9,15,3,0,0,-1.5640600000000013,-5.814146271468585
2016-09-16,28.780001,29.032499,28.51,26.749643,319547600,2016,9,16,3,0,0,-2.0303579999999997,-7.590224662063713
2016-09-19,28.797501,29.045,28.3125,26.437733,188092000,2016,9,19,3,0,0,-2.359767999999999,-8.925757741785194
2016-09-20,28.262501,28.530001,28.127501,26.435406,138057200,2016,9,20,3,0,0,-1.827095,-6.911545069517752
2016-09-21,28.4625,28.497499,28.110001,26.430752,144012800,2016,9,21,3,0,0,-2.0317480000000003,-7.687060890284168
2016-09-22,28.5875,28.735001,28.5,26.679811,124296000,2016,9,22,3,0,0,-1.9076889999999977,-7.150309273180374
2016-09-23,28.605,28.6975,27.887501,26.235224,209924800,2016,9,23,3,0,0,-2.3697760000000017,-9.032802616817763
2016-09-26,27.91,28.3475,27.887501,26.274797,119477600,2016,9,26,3,0,0,-1.6352030000000006,-6.223465779773677
2016-09-27,28.25,28.295,28.084999,26.323677,98429600,2016,9,27,3,0,0,-1.926323,-7.317834054870071
2016-09-28,28.422501,28.66,28.3575,26.523851,118564400,2016,9,28,3,0,0,-1.89865,-7.158274264170764
2016-09-29,28.290001,28.450001,27.950001,26.111856,143548000,2016,9,29,3,0,0,-2.1781450000000007,-8.34159394874114
2016-09-30,28.115,28.342501,27.950001,26.314365,145516400,2016,9,30,3,0,1,-1.8006349999999998,-6.842783399865435
2016-10-03,28.1775,28.262501,28.07,26.190998,86807200,2016,10,3,4,0,0,-1.986501999999998,-7.584674703881074
2016-10-04,28.264999,28.577499,28.157499,26.302727,118947200,2016,10,4,4,0,0,-1.9622719999999987,-7.460336717177647
2016-10-05,28.35,28.415001,28.172501,26.314365,85812400,2016,10,5,4,0,0,-2.0356350000000027,-7.735831740572128
2016-10-06,28.424999,28.584999,28.282499,26.509888,115117200,2016,10,6,4,0,0,-1.9151109999999996,-7.224138404507781
2016-10-07,28.577499,28.639999,28.377501,26.549465,97433600,2016,10,7,4,0,0,-2.028033999999998,-7.6387000642009095
2016-10-10,28.754999,29.1875,28.68,27.012674,144944000,2016,10,10,4,0,0,-1.742325000000001,-6.450027864697885
2016-10-11,29.424999,29.672501,29.049999,27.070858,256164000,2016,10,11,4,0,0,-2.3541409999999985,-8.696218642201877
2016-10-12,29.3375,29.495001,29.1875,27.312939,150347200,2016,10,12,4,0,0,-2.0245609999999985,-7.412461178198357
2016-10-13,29.1975,29.360001,28.93,27.229143,140769600,2016,10,13,4,0,0,-1.968357000000001,-7.228861371068494
2016-10-14,29.469999,29.5425,29.282499,27.38044,142608800,2016,10,14,4,0,0,-2.0895590000000013,-7.631575679572721
2016-10-17,29.3325,29.459999,29.195,27.361816,94499600,2016,10,17,4,0,0,-1.9706839999999985,-7.202314349310727
2016-10-18,29.545,29.5525,29.362499,27.343201,98214000,2016,10,18,4,0,0,-2.201799000000001,-8.052455160608304
2016-10-19,29.3125,29.440001,28.450001,27.261732,80138400,2016,10,19,4,0,0,-2.0507680000000015,-7.522515443993074
2016-10-20,29.215,29.344999,29.0825,27.247761,96503200,2016,10,20,4,0,0,-1.9672389999999993,-7.2198189054873145
2016-10-21,29.202499,29.227501,29.07,27.14069,92770800,2016,10,21,4,0,0,-2.0618090000000002,-7.596744961163479
2016-10-24,29.275,29.434999,29.25,27.385101,94154800,2016,10,24,4,0,0,-1.8898989999999998,-6.90119419314904
2016-10-25,29.487499,29.59,29.327499,27.524757,192516000,2016,10,25,4,0,0,-1.9627419999999987,-7.130824079573158
2016-10-26,28.577499,28.924999,28.327499,26.90559,264536800,2016,10,26,4,0,0,-1.6719089999999994,-6.213983785525608
2016-10-27,28.8475,28.965,28.525,26.647226,138248000,2016,10,27,4,0,0,-2.2002740000000003,-8.257047093757528
2016-10-28,28.467501,28.8025,28.362499,26.470318,151446800,2016,10,28,4,0,0,-1.9971829999999997,-7.544990581526069
2016-10-31,28.4125,28.557501,28.299999,26.428425,105677600,2016,10,31,4,0,1,-1.9840750000000007,-7.507352405601169
2016-11-01,28.365,28.442499,27.6325,25.951248,175303200,2016,11,1,4,1,0,-2.413751999999999,-9.30110181984311
2016-11-02,27.85,28.0875,27.807501,25.974524,113326800,2016,11,2,4,0,0,-1.8754760000000026,-7.220444155203778
2016-11-03,27.745001,27.865,27.387501,25.696115,107730400,2016,11,3,4,0,0,-2.0488859999999995,-7.973524402424256
2016-11-04,27.1325,27.5625,27.0275,25.464489,123348000,2016,11,4,4,0,0,-1.668011,-6.5503415364038915
2016-11-07,27.52,27.627501,27.365,25.831812,130240000,2016,11,7,4,0,0,-1.6881880000000002,-6.535306156610308
2016-11-08,27.577499,27.93,27.424999,25.983883,97016800,2016,11,8,4,0,0,-1.5936160000000008,-6.133094118381002
2016-11-09,27.469999,27.83,27.012501,25.941765,236705600,2016,11,9,4,0,0,-1.5282340000000012,-5.891017823960711
2016-11-10,27.772499,27.772499,26.4575,25.218828,228538000,2016,11,10,4,0,0,-2.5536710000000014,-10.126049473829639
2016-11-11,26.780001,27.217501,26.637501,25.368561,136575600,2016,11,11,4,0,0,-1.411439999999999,-5.563736941957406
2016-11-14,26.9275,26.952499,26.02,24.732187,204702000,2016,11,14,4,0,0,-2.1953129999999987,-8.876339969449521
2016-11-15,26.6425,26.92,26.540001,25.059731,129058000,2016,11,15,4,0,0,-1.582768999999999,-6.315985594578007
2016-11-16,26.674999,27.557501,26.65,25.733547,235362000,2016,11,16,4,0,0,-0.9414519999999982,-3.6584618513724445
2016-11-17,27.452499,27.5875,27.2075,25.72419,110528000,2016,11,17,4,0,0,-1.7283089999999994,-6.718613880553671
2016-11-18,27.43,27.635,27.415001,25.749926,113715600,2016,11,18,4,0,0,-1.6800740000000012,-6.524577973544472
2016-11-21,27.530001,27.997499,27.502501,26.140642,117058400,2016,11,21,4,0,0,-1.389358999999999,-5.314938324774116
2016-11-22,27.987499,28.105,27.85,26.157017,103862000,2016,11,22,4,0,0,-1.830482,-6.998053333069287
2016-11-23,27.84,27.877501,27.5825,26.023659,109705600,2016,11,23,4,0,0,-1.8163410000000013,-6.979575777564567
2016-11-25,27.782499,27.967501,27.737499,26.154682,45903600,2016,11,25,4,0,0,-1.6278170000000003,-6.223807270912337
2016-11-28,27.8575,28.1175,27.8475,26.103205,108776000,2016,11,28,4,0,0,-1.7542950000000026,-6.720611511115217
2016-11-29,27.695,28.0075,27.5175,26.077471,114115200,2016,11,29,4,0,0,-1.617529000000001,-6.202783237684365
2016-11-30,27.9,28.049999,27.567499,25.857546,144649200,2016,11,30,4,0,1,-2.0424539999999993,-7.898870217614616
2016-12-01,27.592501,27.735001,27.2575,25.616558,148347600,2016,12,1,4,1,0,-1.9759429999999973,-7.713538251313847
2016-12-02,27.2925,27.522499,27.2125,25.712492,106112000,2016,12,2,4,0,0,-1.5800079999999994,-6.144904196761634
2016-12-05,27.5,27.5075,27.0625,25.527657,137298000,2016,12,5,4,0,0,-1.9723429999999986,-7.726298578831573
2016-12-06,27.375,27.59,27.297501,25.72419,104782000,2016,12,6,4,0,0,-1.6508099999999999,-6.417344919315243
2016-12-07,27.315001,27.797501,27.290001,25.976868,119994800,2016,12,7,4,0,0,-1.3381329999999991,-5.1512484107013945
2016-12-08,27.715,28.1075,27.65,26.231888,108273200,2016,12,8,4,0,0,-1.4831119999999984,-5.653851526051035
2016-12-09,28.077499,28.674999,28.077499,26.66003,137610400,2016,12,9,4,0,0,-1.4174690000000005,-5.316831976558168
2016-12-12,28.3225,28.75,28.122499,26.507963,105497600,2016,12,12,4,0,0,-1.8145370000000014,-6.8452525001638245
2016-12-13,28.459999,28.98,28.4375,26.950151,174935200,2016,12,13,4,0,0,-1.509847999999998,-5.602373062770587
2016-12-14,28.76,29.049999,28.745001,26.950151,136127200,2016,12,14,4,0,0,-1.8098489999999998,-6.715543078033217
2016-12-15,28.844999,29.182501,28.807501,27.097548,186098000,2016,12,15,4,0,0,-1.7474510000000016,-6.448742151872936
2016-12-16,29.1175,29.125,28.9125,27.132645,177404400,2016,12,16,4,0,0,-1.9848549999999996,-7.315375998174891
2016-12-19,28.950001,29.344999,28.9375,27.289394,111117600,2016,12,19,4,0,0,-1.6606069999999988,-6.085173602609126
2016-12-20,29.184999,29.375,29.17,27.361925,85700000,2016,12,20,4,0,0,-1.8230740000000019,-6.662813380272045
2016-12-21,29.200001,29.35,29.195,27.387657,95132800,2016,12,21,4,0,0,-1.8123439999999995,-6.617375119018029
2016-12-22,29.0875,29.127501,28.91,27.207512,104343600,2016,12,22,4,0,0,-1.8799879999999973,-6.909812260672704
2016-12-23,28.897499,29.129999,28.897499,27.261322,56998000,2016,12,23,4,0,0,-1.636177,-6.001825590116282
2016-12-27,29.129999,29.450001,29.122499,27.434452,73187600,2016,12,27,4,0,0,-1.6955470000000012,-6.180356728102319
2016-12-28,29.379999,29.504999,29.049999,27.317474,83623600,2016,12,28,4,0,0,-2.062525000000001,-7.550203946382454
2016-12-29,29.112499,29.2775,29.1,27.310452,60158000,2016,12,29,4,0,0,-1.8020469999999982,-6.5983785255549705
2016-12-30,29.1625,29.299999,28.8575,27.097548,122345200,2016,12,30,4,0,0,-2.0649520000000017,-7.620438572523247
2017-01-03,28.950001,29.0825,28.690001,27.174755,115127600,2017,1,3,1,0,0,-1.7752459999999992,-6.53270287073425
2017-01-04,28.9625,29.127501,28.9375,27.144339,84472400,2017,1,4,1,0,0,-1.818161,-6.698122212517313
2017-01-05,28.98,29.215,28.952499,27.282383,88774400,2017,1,5,1,0,0,-1.697617000000001,-6.222392670024466
2017-01-06,29.195,29.540001,29.1175,27.586529,127007600,2017,1,6,1,0,0,-1.6084710000000015,-5.830639294997938
2017-01-09,29.487499,29.8575,29.485001,27.839211,134247600,2017,1,9,1,0,0,-1.6482880000000009,-5.920742509548855
2017-01-10,29.692499,29.844999,29.575001,27.867283,97848400,2017,1,10,1,0,0,-1.825216000000001,-6.549673321220446
2017-01-11,29.684999,29.9825,29.65,28.017019,110354400,2017,1,11,1,0,0,-1.66798,-5.953452792390225
2017-01-12,29.725,29.825001,29.5525,27.900034,108344800,2017,1,12,1,0,0,-1.8249659999999999,-6.541088802974218
2017-01-13,29.7775,29.905001,29.702499,27.850906,104447600,2017,1,13,1,0,0,-1.9265940000000015,-6.917527207193912
2017-01-17,29.584999,30.059999,29.555,28.07551,137759200,2017,1,17,1,0,0,-1.5094889999999985,-5.376532786047336
2017-01-18,30.0,30.125,29.9275,28.073172,94852000,2017,1,18,1,0,0,-1.9268280000000004,-6.863592044390283
2017-01-19,29.85,30.022499,29.842501,28.024035,102389200,2017,1,19,1,0,0,-1.825965,-6.515710532048651
2017-01-20,30.112499,30.112499,29.932501,28.07551,130391600,2017,1,20,1,0,0,-2.0369889999999984,-7.255394470127162
2017-01-23,30.0,30.202499,29.942499,28.094227,88200800,2017,1,23,1,0,0,-1.905773,-6.783503956168646
2017-01-24,29.887501,30.025,29.875,28.068489,92844000,2017,1,24,1,0,0,-1.8190120000000007,-6.480619601575278
2017-01-25,30.105,30.525,30.07,28.51536,129510400,2017,1,25,1,0,0,-1.5896399999999993,-5.574679751544428
2017-01-26,30.4175,30.610001,30.4,28.529394,105350400,2017,1,26,1,0,0,-1.8881060000000005,-6.618107626120627
2017-01-27,30.535,30.5875,30.4,28.531736,82251600,2017,1,27,1,0,0,-2.0032640000000015,-7.021178101465686
2017-01-30,30.2325,30.407499,30.165001,28.456869,121510000,2017,1,30,1,0,0,-1.7756310000000006,-6.239727216651982
2017-01-31,30.2875,30.3475,30.155001,28.391363,196804000,2017,1,31,1,0,1,-1.896137000000003,-6.678569817165887
2017-02-01,31.7575,32.622501,31.752501,30.122683,447940000,2017,2,1,1,1,0,-1.6348170000000017,-5.4271958444073585
2017-02-02,31.995001,32.3475,31.945,30.071213,134841600,2017,2,2,1,0,0,-1.9237879999999983,-6.397440635334525
2017-02-03,32.077499,32.297501,32.040001,30.199888,98029200,2017,2,3,1,0,0,-1.8776110000000017,-6.217278024342347
2017-02-06,32.282501,32.625,32.224998,30.482983,107383600,2017,2,6,1,0,0,-1.7995180000000026,-5.903352700095009
2017-02-07,32.634998,33.022499,32.612499,30.773092,152735200,2017,2,7,1,0,0,-1.8619060000000047,-6.050435230882893
2017-02-08,32.837502,33.055,32.805,30.892422,92016400,2017,2,8,1,0,0,-1.9450800000000008,-6.296301403625786
2017-02-09,32.912498,33.112499,32.779999,31.115646,113399600,2017,2,9,1,0,0,-1.7968519999999977,-5.774753961399347
2017-02-10,33.115002,33.235001,33.012501,31.045155,80262000,2017,2,10,1,0,0,-2.0698469999999958,-6.667214256137538
2017-02-13,33.27,33.455002,33.1875,31.320072,92141600,2017,2,13,1,0,0,-1.9499280000000034,-6.225809442583667
2017-02-14,33.3675,33.772499,33.3125,31.726585,132904800,2017,2,14,1,0,0,-1.6409149999999997,-5.17205050590853
2017-02-15,33.880001,34.067501,33.654999,31.841728,142492400,2017,2,15,1,0,0,-2.0382730000000002,-6.401263775634288
2017-02-16,33.9175,33.974998,33.709999,31.804131,90338400,2017,2,16,1,0,0,-2.113368999999995,-6.6449512486286615
2017-02-17,33.775002,33.9575,33.775002,31.891083,88792800,2017,2,17,1,0,0,-1.8839190000000023,-5.907353475578119
2017-02-21,34.057499,34.1875,33.994999,32.121361,98028800,2017,2,21,1,0,0,-1.9361379999999997,-6.027571496737014
2017-02-22,34.107498,34.279999,34.0275,32.217686,83347600,2017,2,22,1,0,0,-1.8898119999999992,-5.865759570690456
2017-02-23,34.345001,34.369999,34.075001,32.081409,83152800,2017,2,23,1,0,0,-2.2635920000000027,-7.0557748881914835
2017-02-24,33.977501,34.165001,33.82,32.111954,87106400,2017,2,24,1,0,0,-1.8655469999999994,-5.809509443118907
2017-02-27,34.285,34.360001,34.07,32.1754,81029600,2017,2,27,1,0,0,-2.1095999999999933,-6.5565618453849615
2017-02-28,34.27,34.360001,34.174999,32.189495,93931600,2017,2,28,1,0,1,-2.0805050000000023,-6.463304255006181
2017-03-01,34.4725,35.037498,34.400002,32.847427,145658400,2017,3,1,1,1,0,-1.6250729999999933,-4.94733727545842
2017-03-02,35.0,35.07,34.689999,32.652393,104844000,2017,3,2,1,0,0,-2.3476070000000036,-7.189693570085365
2017-03-03,34.695,34.9575,34.647499,32.845078,84432400,2017,3,3,1,0,0,-1.8499219999999994,-5.632265510223478
2017-03-06,34.842499,34.942501,34.650002,32.741692,87000000,2017,3,6,1,0,0,-2.100806999999996,-6.416305547068234
2017-03-07,34.764999,34.994999,34.697498,32.783974,69785200,2017,3,7,1,0,0,-1.9810250000000025,-6.042662796157667
2017-03-08,34.737499,34.950001,34.705002,32.661789,74828800,2017,3,8,1,0,0,-2.075710000000001,-6.355163215340105
2017-03-09,34.685001,34.697498,34.262501,32.586601,88623600,2017,3,9,1,0,0,-2.098399999999998,-6.439456511588913
2017-03-10,34.8125,34.84,34.66,32.694687,78451200,2017,3,10,1,0,0,-2.117812999999998,-6.477544807203685
2017-03-13,34.712502,34.857498,34.705002,32.708778,69686800,2017,3,13,1,0,0,-2.0037239999999983,-6.1259518775051705
2017-03-14,34.825001,34.912498,34.709999,32.659451,61236400,2017,3,14,1,0,0,-2.165550000000003,-6.630699334168242
2017-03-15,34.852501,35.1875,34.7575,33.004864,102767200,2017,3,15,1,0,0,-1.8476369999999989,-5.5980748776907525
2017-03-16,35.18,35.255001,35.064999,33.058903,76928000,2017,3,16,1,0,0,-2.121096999999999,-6.416114291511726
2017-03-17,35.25,35.25,34.9725,32.894428,175540000,2017,3,17,1,0,0,-2.355572000000002,-7.161006113254204
2017-03-20,35.099998,35.375,35.057499,33.239834,86168000,2017,3,20,1,0,0,-1.8601639999999975,-5.596189198778783
2017-03-21,35.5275,35.700001,34.932499,32.85918,158119600,2017,3,21,1,0,0,-2.6683200000000014,-8.120470443875961
2017-03-22,34.962502,35.400002,34.939999,33.230446,103440800,2017,3,22,1,0,0,-1.732056,-5.212256254399956
2017-03-23,35.314999,35.395,35.1525,33.112957,81385200,2017,3,23,1,0,0,-2.2020419999999987,-6.65009168465383
2017-03-24,35.375,35.435001,35.087502,33.047157,89582400,2017,3,24,1,0,0,-2.3278430000000014,-7.0440038155173275
2017-03-27,34.8475,35.305,34.654999,33.103558,94300400,2017,3,27,1,0,0,-1.743941999999997,-5.268140663308751
2017-03-28,35.227501,36.009998,35.154999,33.789692,133499200,2017,3,28,1,0,0,-1.4378089999999943,-4.2551704821695155
2017-03-29,35.919998,36.122501,35.797501,33.864876,116760000,2017,3,29,1,0,0,-2.0551219999999972,-6.068594493008027
2017-03-30,36.047501,36.125,35.875,33.820236,84829200,2017,3,30,1,0,0,-2.2272649999999956,-6.585598633906622
2017-03-31,35.93,36.067501,35.752499,33.756794,78646800,2017,3,31,1,0,1,-2.1732060000000004,-6.437832929276402
2017-04-03,35.927502,36.029999,35.762501,33.766186,79942800,2017,4,3,2,0,0,-2.1613159999999993,-6.400829516250369
2017-04-04,35.8125,36.2225,35.7925,34.017612,79565600,2017,4,4,2,0,0,-1.7948880000000003,-5.276349204053478
2017-04-05,36.055,36.365002,35.952499,33.841381,110871600,2017,4,5,2,0,0,-2.2136190000000013,-6.541160362220447
2017-04-06,36.072498,36.130001,35.862499,33.756794,84596000,2017,4,6,2,0,0,-2.3157040000000038,-6.859964248974602
2017-04-07,35.932499,36.044998,35.817501,33.681595,66688800,2017,4,7,2,0,0,-2.2509039999999985,-6.682890165979368
2017-04-10,35.900002,35.970001,35.724998,33.641651,75733600,2017,4,10,2,0,0,-2.2583509999999976,-6.712961263405287
2017-04-11,35.735001,35.837502,35.014999,33.279785,121517600,2017,4,11,2,0,0,-2.455216,-7.377499584207051
2017-04-12,35.400002,35.537498,35.252499,33.319729,81400000,2017,4,12,2,0,0,-2.0802729999999983,-6.243367105416728
2017-04-13,35.477501,35.595001,35.262501,33.143497,71291600,2017,4,13,2,0,0,-2.334003999999993,-7.04211749291269
2017-04-17,35.369999,35.470001,35.217499,33.326775,66328400,2017,4,17,2,0,0,-2.043224000000002,-6.130878250295752
2017-04-18,35.352501,35.509998,35.2775,33.178749,58790000,2017,4,18,2,0,0,-2.1737519999999932,-6.551639424379722
2017-04-19,35.470001,35.5,35.112499,33.056557,69313600,2017,4,19,2,0,0,-2.4134440000000055,-7.300953937822398
2017-04-20,35.305,35.73,35.290001,33.470112,93278400,2017,4,20,2,0,0,-1.8348879999999994,-5.482168688291211
2017-04-21,35.610001,35.669998,35.462502,33.430164,69283600,2017,4,21,2,0,0,-2.179836999999999,-6.520569267922226
2017-04-24,35.875,35.987499,35.794998,33.752087,68537200,2017,4,24,2,0,0,-2.122912999999997,-6.289723654717994
2017-04-25,35.977501,36.224998,35.967499,33.961212,75486000,2017,4,25,2,0,0,-2.0162889999999933,-5.937034873784814
2017-04-26,36.1175,36.150002,35.845001,33.761494,80164800,2017,4,26,2,0,0,-2.3560060000000007,-6.978381940088317
2017-04-27,35.98,36.040001,35.827499,33.787331,56985200,2017,4,27,2,0,0,-2.192668999999995,-6.489618845596283
2017-04-28,36.022499,36.075001,35.817501,33.754429,83441600,2017,4,28,2,0,0,-2.2680700000000016,-6.719325632793259
2017-05-01,36.275002,36.799999,36.240002,34.442917,134411600,2017,5,1,2,1,0,-1.8320849999999993,-5.3191923320548
2017-05-02,36.884998,37.022499,36.709999,34.661453,181408800,2017,5,2,2,0,0,-2.2235450000000014,-6.415036899924539
2017-05-03,36.397499,36.872501,36.067501,34.55571,182788000,2017,5,3,2,0,0,-1.8417890000000057,-5.329912191067716
2017-05-04,36.630001,36.785,36.452499,34.431171,93487600,2017,5,4,2,0,0,-2.198830000000001,-6.386160958626707
2017-05-05,36.689999,37.244999,36.689999,35.002171,109310800,2017,5,5,2,0,0,-1.6878280000000032,-4.822066608382673
2017-05-08,37.2575,38.424999,37.2575,35.953815,195009600,2017,5,8,2,0,0,-1.3036850000000015,-3.625999076871263
2017-05-09,38.467499,38.720001,38.362499,36.184105,156521600,2017,5,9,2,0,0,-2.283393999999994,-6.310489094589998
2017-05-10,38.407501,38.485001,38.0275,36.012573,103222800,2017,5,10,2,0,0,-2.394928,-6.650255176157504
2017-05-11,38.112499,38.517502,38.077499,36.32402,109020400,2017,5,11,2,0,0,-1.7884790000000024,-4.923681354651832
2017-05-12,38.674999,39.105,38.6675,36.831299,130108000,2017,5,12,2,0,0,-1.8436999999999983,-5.005796836000811
2017-05-15,39.002499,39.162498,38.762501,36.736916,104038800,2017,5,15,2,0,0,-2.2655829999999995,-6.167047337343177
2017-05-16,38.985001,39.014999,38.68,36.682652,80194000,2017,5,16,2,0,0,-2.3023489999999995,-6.276397355349335
2017-05-17,38.400002,38.642502,37.427502,35.451019,203070800,2017,5,17,2,0,0,-2.9489829999999984,-8.318471748301503
2017-05-18,37.817501,38.334999,37.782501,35.991333,134272800,2017,5,18,2,0,0,-1.8261680000000027,-5.073910432825599
2017-05-19,38.345001,38.494999,38.157501,36.114021,107843200,2017,5,19,2,0,0,-2.2309800000000024,-6.177600660973206
2017-05-22,38.5,38.645,38.227501,36.33345,91865600,2017,5,22,2,0,0,-2.166550000000001,-5.962962504248842
2017-05-23,38.724998,38.724998,38.327499,36.28862,79675600,2017,5,23,2,0,0,-2.4363779999999977,-6.713889919208825
2017-05-24,38.459999,38.5425,38.1675,36.180073,76712000,2017,5,24,2,0,0,-2.2799260000000032,-6.3016069646957416
2017-05-25,38.432499,38.587502,38.2575,36.305126,76942400,2017,5,25,2,0,0,-2.1273729999999986,-5.859704219178301
2017-05-26,38.5,38.560001,38.327499,36.24379,87710400,2017,5,26,2,0,0,-2.256210000000003,-6.225094009208207
2017-05-30,38.355,38.607498,38.3325,36.257961,80507600,2017,5,30,2,0,0,-2.097038999999995,-5.783664999805133
2017-05-31,38.4925,38.5425,38.095001,36.043232,97804800,2017,5,31,2,0,1,-2.4492679999999964,-6.795361747803294
2017-06-01,38.2925,38.3325,38.055,36.142342,65616400,2017,6,1,2,1,0,-2.1501579999999976,-5.949138547800797
2017-06-02,38.395,38.862499,38.2225,36.677925,111082800,2017,6,2,2,0,0,-1.7170750000000012,-4.681494386609933
2017-06-05,38.584999,38.612499,38.365002,36.319294,101326800,2017,6,5,2,0,0,-2.265705000000004,-6.238295821499184
2017-06-06,38.474998,38.952499,38.445,36.442001,106499600,2017,6,6,2,0,0,-2.0329970000000017,-5.578719456157201
2017-06-07,38.755001,38.994999,38.619999,36.659065,84278400,2017,6,7,2,0,0,-2.095936000000002,-5.717374406575841
2017-06-08,38.8125,38.884998,38.599998,36.569405,85003200,2017,6,8,2,0,0,-2.2430949999999967,-6.133802286364781
2017-06-09,38.797501,38.797501,36.505001,35.151367,259530800,2017,6,9,2,0,0,-3.6461339999999964,-10.372666303418573
2017-06-12,36.435001,36.522499,35.627499,34.311386,289229200,2017,6,12,2,0,0,-2.123615000000001,-6.1892428361827205
2017-06-13,36.790001,36.862499,36.287498,34.587448,136661600,2017,6,13,2,0,0,-2.2025529999999947,-6.368070289545487
2017-06-14,36.875,36.875,35.959999,34.25005,126124800,2017,6,14,2,0,0,-2.6249499999999983,-7.664076402808166
2017-06-15,35.830002,36.119999,35.552502,34.044769,128661600,2017,6,15,2,0,0,-1.785232999999998,-5.243780623096599
2017-06-16,35.945,36.125,35.549999,33.568157,201444400,2017,6,16,2,0,0,-2.376843000000001,-7.080647889009817
2017-06-19,35.915001,36.685001,35.915001,34.528454,130165600,2017,6,19,2,0,0,-1.386546999999993,-4.015664877437006
2017-06-20,36.717499,36.717499,36.235001,34.214649,99600400,2017,6,20,2,0,0,-2.502849999999995,-7.315141534843731
2017-06-21,36.380001,36.517502,36.1525,34.417568,85063200,2017,6,21,2,0,0,-1.9624329999999972,-5.701835179057384
2017-06-22,36.442501,36.674999,36.279999,34.360947,76425200,2017,6,22,2,0,0,-2.081553999999997,-6.0579063784243115
2017-06-23,36.282501,36.790001,36.2775,34.514305,141757600,2017,6,23,2,0,0,-1.7681960000000032,-5.123081574437043
2017-06-26,36.7925,37.07,36.345001,34.405766,102769600,2017,6,26,2,0,0,-2.386733999999997,-6.937017475501045
